fecha,producto,unidad_medida,equiv_kg,precio_hoy
2024-01-16,Col China/Longapa,Docena,12.0,47.0
2024-01-16,Col Corazon,Docena,35.0,22.5
2024-01-16,Coliflor,Docena,35.0,26.25
2024-01-16,Culantro,Atado,1.5,2.75
2024-01-16,Esparrago,Paquete,0.5,3.0
2024-01-16,Espinaca,Kilogramo,1.0,2.13
2024-01-16,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-16,Frijol Verde Canario,Kilogramo,1.0,2.33
2024-01-16,Haba Verde Serrana,Kilogramo,1.0,0.8
2024-01-16,Hierba Buena,Atado,0.85,1.38
2024-01-16,Holantau/Organica,Kilogramo,1.0,21.5
2024-01-16,Huacatay,Atado,1.0,2.5
2024-01-16,Kion,Kilogramo,1.0,4.75
2024-01-16,Lechuga Americana,Docena,6.0,8.0
2024-01-16,Lechuga Criolla Seda,Docena,3.0,7.5
2024-01-16,Lechuga Romana Hidroponica,Docena,6.0,6.25
2024-01-16,Limon Sutil Bolsa,Bolsa,45.0,70.0
2024-01-16,Limon Sutil Cajon,Cajon,23.0,40.0
2024-01-16,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.0
2024-01-16,Maiz Morado,Kilogramo,1.0,3.65
2024-01-16,Manzana Cte/Para Agua,Kilogramo,1.0,1.2
2024-01-16,Maracuya,Kilogramo,1.0,1.73
2024-01-16,Nabo,Atado,1.0,2.63
2024-01-16,Olluco Largo,Kilogramo,1.0,4.25
2024-01-16,Pacchoy,Docena,6.0,52.5
2024-01-16,Pallar Verde Serrucho,Kilogramo,1.0,2.48
2024-01-16,Papa Amarilla,Kilogramo,1.0,2.4
2024-01-16,Papa Blanca,Kilogramo,1.0,0.93
2024-01-16,Papa Canchan 2/,Kilogramo,1.0,1.2
2024-01-16,Papa Color,Kilogramo,1.0,1.21
2024-01-16,Papa Huamantanga,Kilogramo,1.0,1.74
2024-01-16,Papa Huayro,Kilogramo,1.0,1.93
2024-01-16,Papa Negra Andina,Kilogramo,1.0,1.13
2024-01-16,Papa Peruanita,Kilogramo,1.0,2.6
2024-01-16,Papa Unica 2/,Kilogramo,1.0,1.23
2024-01-16,Papa Yungay 1/,Kilogramo,1.0,0.93
2024-01-16,Pepinillo,Docena,6.0,7.75
2024-01-16,Perejil,Atado,1.0,1.75
2024-01-16,Pimiento Morron,Cajon,18.0,26.25
2024-01-16,Poro,Atado,2.6,2.5
2024-01-16,Rabanito,Atado,0.75,3.13
2024-01-16,Tomate,Cajon Chico,27.0,41.25
2024-01-16,Vainita Americana,Kilogramo,1.0,2.1
2024-01-16,Yuca Amarilla,Kilogramo,1.0,0.88
2024-01-16,Z:apallo Macre,Kilogramo,1.0,1.25
2024-01-16,Zanahoria,Saco Chico,65.0,33.75
2024-01-16,Zapallo Italiano,Docena,12.0,17.25
2024-01-16,Zapallo Loche,Unidad,1.5,12.5
2024-01-17,Acelga,Atado,1.0,3.25
2024-01-17,Aji Amarillo Seco,Kilogramo,1.0,13.25
2024-01-17,Aji Escabeche,Kilogramo,1.0,2.75
2024-01-17,Aji Montaña,Kilogramo,1.0,7.5
2024-01-17,Aji Panca,Kilogramo,1.0,12.5
2024-01-17,Aji Paprika,Kilogramo,1.0,14.75
2024-01-17,Aji Rocoto,Cajon,18.0,27.5
2024-01-17,Ajo Criollo O Napuri,Kilogramo,1.0,7.88
2024-01-17,Ajo Morado,Kilogramo,1.0,12.5
2024-01-17,Albahaca,Atado,0.65,2.75
2024-01-17,Alcachofa,Docena,4.0,17.25
2024-01-17,Apio,Atado,3.0,6.75
2024-01-17,Arveja Verde Americana,Kilogramo,1.0,3.88
2024-01-17,Arveja Verde Blanca Serrana,Kilogramo,1.0,3.48
2024-01-17,Berenjena,Docena,2.5,19.0
2024-01-17,Beterraga,Atado,0.75,1.3
2024-01-17,Brocoli,Kilogramo,1.0,2.75
2024-01-17,Caigua (Selva),Cajon,12.0,42.5
2024-01-17,Camote Amarillo,Kilogramo,1.0,0.58
2024-01-17,Camote Morado,Kilogramo,1.0,0.9
2024-01-17,Cebolla Cabeza Blanca,Kilogramo,1.0,2.23
2024-01-17,Cebolla Cabeza Roja,Kilogramo,1.0,0.95
2024-01-17,Cebolla China,Atado Grande,1.0,5.75
2024-01-17,Choclo (Tipo Cusco),Ciento,42.0,157.5
2024-01-17,Col China/Longapa,Docena,12.0,47.0
2024-01-17,Col Corazon,Docena,35.0,22.5
2024-01-17,Coliflor,Docena,35.0,23.75
2024-01-17,Culantro,Atado,1.5,3.25
2024-01-17,Esparrago,Paquete,0.5,2.88
2024-01-17,Espinaca,Kilogramo,1.0,1.88
2024-01-17,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-17,Frijol Verde Canario,Kilogramo,1.0,2.53
2024-01-17,Haba Verde Serrana,Kilogramo,1.0,0.88
2024-01-17,Hierba Buena,Atado,0.85,1.63
2024-01-17,Holantau/Organica,Kilogramo,1.0,20.5
2024-01-17,Huacatay,Atado,1.0,2.63
2024-01-17,Kion,Kilogramo,1.0,4.75
2024-01-17,Lechuga Americana,Docena,6.0,8.75
2024-01-17,Lechuga Criolla Seda,Docena,3.0,7.75
2024-01-17,Lechuga Romana Hidroponica,Docena,6.0,6.25
2024-01-17,Limon Sutil Bolsa,Bolsa,45.0,70.0
2024-01-17,Limon Sutil Cajon,Cajon,23.0,40.0
2024-01-17,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.5
2024-01-17,Maiz Morado,Kilogramo,1.0,3.65
2024-01-17,Manzana Cte/Para Agua,Kilogramo,1.0,1.25
2024-01-17,Maracuya,Kilogramo,1.0,1.73
2024-01-17,Nabo,Atado,1.0,2.75
2024-01-17,Olluco Largo,Kilogramo,1.0,4.33
2024-01-17,Pacchoy,Docena,6.0,52.5
2024-01-17,Pallar Verde Serrucho,Kilogramo,1.0,2.7
2024-01-17,Papa Amarilla,Kilogramo,1.0,2.43
2024-01-17,Papa Blanca,Kilogramo,1.0,0.93
2024-01-17,Papa Canchan 2/,Kilogramo,1.0,1.23
2024-01-17,Papa Color,Kilogramo,1.0,1.24
2024-01-17,Papa Huamantanga,Kilogramo,1.0,1.7
2024-01-17,Papa Huayro,Kilogramo,1.0,1.73
2024-01-17,Papa Negra Andina,Kilogramo,1.0,1.2
2024-01-17,Papa Peruanita,Kilogramo,1.0,2.48
2024-01-17,Papa Unica 2/,Kilogramo,1.0,1.25
2024-01-17,Papa Yungay 1/,Kilogramo,1.0,0.93
2024-01-17,Pepinillo,Docena,6.0,8.25
2024-01-17,Perejil,Atado,1.0,1.75
2024-01-17,Pimiento Morron,Cajon,18.0,26.25
2024-01-17,Poro,Atado,2.6,2.5
2024-01-17,Rabanito,Atado,0.75,3.25
2024-01-17,Tomate,Cajon Chico,27.0,36.25
2024-01-17,Vainita Americana,Kilogramo,1.0,1.8
2024-01-17,Yuca Amarilla,Kilogramo,1.0,0.93
2024-01-17,Z:apallo Macre,Kilogramo,1.0,1.25
2024-01-17,Zanahoria,Saco Chico,65.0,31.25
2024-01-17,Zapallo Italiano,Docena,12.0,17.0
2024-01-17,Zapallo Loche,Unidad,1.5,12.75
2024-01-18,Acelga,Atado,1.0,3.83
2024-01-18,Aji Amarillo Seco,Kilogramo,1.0,13.5
2024-01-18,Aji Escabeche,Kilogramo,1.0,2.5
2024-01-18,Aji Montaña,Kilogramo,1.0,7.63
2024-01-18,Aji Panca,Kilogramo,1.0,12.5
2024-01-18,Aji Paprika,Kilogramo,1.0,14.5
2024-01-18,Aji Rocoto,Cajon,18.0,27.5
2024-01-18,Ajo Criollo O Napuri,Kilogramo,1.0,7.75
2024-01-18,Ajo Morado,Kilogramo,1.0,12.5
2024-01-18,Albahaca,Atado,0.65,2.63
2024-01-18,Alcachofa,Docena,4.0,18.5
2024-01-18,Apio,Atado,3.0,7.5
2024-01-18,Arveja Verde Americana,Kilogramo,1.0,4.0
2024-01-18,Arveja Verde Blanca Serrana,Kilogramo,1.0,3.53
2024-01-18,Berenjena,Docena,2.5,21.0
2024-01-18,Beterraga,Atado,0.75,1.2
2024-01-18,Brocoli,Kilogramo,1.0,2.83
2024-01-18,Caigua (Selva),Cajon,12.0,36.25
2024-01-18,Camote Amarillo,Kilogramo,1.0,0.6
2024-01-18,Camote Morado,Kilogramo,1.0,0.88
2024-01-18,Cebolla Cabeza Blanca,Kilogramo,1.0,2.23
2024-01-18,Cebolla Cabeza Roja,Kilogramo,1.0,0.9
2024-01-18,Cebolla China,Atado Grande,1.0,6.5
2024-01-18,Choclo (Tipo Cusco),Ciento,42.0,145.0
2024-01-18,Col China/Longapa,Docena,12.0,52.5
2024-01-18,Col Corazon,Docena,35.0,22.0
2024-01-18,Coliflor,Docena,35.0,22.5
2024-01-18,Culantro,Atado,1.5,3.5
2024-01-18,Esparrago,Paquete,0.5,3.0
2024-01-18,Espinaca,Kilogramo,1.0,1.78
2024-01-18,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-18,Frijol Verde Canario,Kilogramo,1.0,2.78
2024-01-18,Haba Verde Serrana,Kilogramo,1.0,0.9
2024-01-18,Hierba Buena,Atado,0.85,1.83
2024-01-18,Holantau/Organica,Kilogramo,1.0,19.0
2024-01-18,Huacatay,Atado,1.0,2.63
2024-01-18,Kion,Kilogramo,1.0,6.5
2024-01-18,Lechuga Americana,Docena,6.0,8.75
2024-01-18,Lechuga Criolla Seda,Docena,3.0,7.5
2024-01-18,Lechuga Romana Hidroponica,Docena,6.0,6.25
2024-01-18,Limon Sutil Bolsa,Bolsa,45.0,68.75
2024-01-18,Limon Sutil Cajon,Cajon,23.0,39.5
2024-01-18,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,10.75
2024-01-18,Maiz Morado,Kilogramo,1.0,3.25
2024-01-18,Manzana Cte/Para Agua,Kilogramo,1.0,1.43
2024-01-18,Maracuya,Kilogramo,1.0,1.3
2024-01-18,Nabo,Atado,1.0,2.7
2024-01-18,Olluco Largo,Kilogramo,1.0,4.2
2024-01-18,Pacchoy,Docena,6.0,46.25
2024-01-18,Pallar Verde Serrucho,Kilogramo,1.0,2.75
2024-01-18,Papa Amarilla,Kilogramo,1.0,2.6
2024-01-18,Papa Blanca,Kilogramo,1.0,0.93
2024-01-18,Papa Canchan,Kilogramo,1.0,1.13
2024-01-18,Papa Color,Kilogramo,1.0,1.16
2024-01-18,Papa Huamantanga,Kilogramo,1.0,1.93
2024-01-18,Papa Huayro,Kilogramo,1.0,2.13
2024-01-18,Papa Negra Andina,Kilogramo,1.0,1.18
2024-01-18,Papa Peruanita,Kilogramo,1.0,2.43
2024-01-18,Papa Unica,Kilogramo,1.0,1.2
2024-01-18,Papa Yungay,Kilogramo,1.0,0.93
2024-01-18,Pepinillo,Docena,6.0,8.25
2024-01-18,Perejil,Atado,1.0,1.83
2024-01-18,Pimiento Morron,Cajon,18.0,33.0
2024-01-18,Poro,Atado,2.6,3.0
2024-01-18,Rabanito,Atado,0.75,3.25
2024-01-18,Tomate,Cajon Chico,27.0,36.25
2024-01-18,Vainita Americana,Kilogramo,1.0,1.88
2024-01-18,Yuca Amarilla,Kilogramo,1.0,0.93
2024-01-18,Z:apallo Macre,Kilogramo,1.0,1.28
2024-01-18,Zanahoria,Saco Chico,65.0,31.25
2024-01-18,Zapallo Italiano,Docena,12.0,15.5
2024-01-18,Zapallo Loche,Unidad,1.5,13.25
2024-01-19,Acelga,Atado,1.0,3.83
2024-01-19,Aji Amarillo Seco,Kilogramo,1.0,13.63
2024-01-19,Aji Escabeche,Kilogramo,1.0,2.73
2024-01-19,Aji Montaña,Kilogramo,1.0,7.38
2024-01-19,Aji Panca,Kilogramo,1.0,11.38
2024-01-19,Aji Paprika,Kilogramo,1.0,14.5
2024-01-19,Aji Rocoto,Cajon,18.0,30.0
2024-01-19,Ajo Criollo O Napuri,Kilogramo,1.0,7.75
2024-01-19,Ajo Morado,Kilogramo,1.0,12.25
2024-01-19,Albahaca,Atado,0.65,2.38
2024-01-19,Alcachofa,Docena,4.0,17.75
2024-01-19,Apio,Atado,3.0,7.63
2024-01-19,Arveja Verde Americana,Kilogramo,1.0,4.38
2024-01-19,Arveja Verde Blanca Serrana,Kilogramo,1.0,4.13
2024-01-19,Berenjena,Docena,2.5,21.25
2024-01-19,Beterraga,Atado,0.75,1.25
2024-01-19,Brocoli,Kilogramo,1.0,2.63
2024-01-19,Caigua (Selva),Cajon,12.0,33.25
2024-01-19,Camote Amarillo,Kilogramo,1.0,0.6
2024-01-19,Camote Morado,Kilogramo,1.0,0.93
2024-01-19,Cebolla Cabeza Blanca,Kilogramo,1.0,2.28
2024-01-19,Cebolla Cabeza Roja,Kilogramo,1.0,0.9
2024-01-19,Cebolla China,Atado Grande,1.0,7.63
2024-01-19,Choclo (Tipo Cusco),Ciento,42.0,135.0
2024-01-19,Col China/Longapa,Docena,12.0,57.5
2024-01-19,Col Corazon,Docena,35.0,23.25
2024-01-19,Coliflor,Docena,35.0,22.0
2024-01-19,Culantro,Atado,1.5,3.63
2024-01-19,Esparrago,Paquete,0.5,3.0
2024-01-19,Espinaca,Kilogramo,1.0,1.7
2024-01-19,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-19,Frijol Verde Canario,Kilogramo,1.0,2.33
2024-01-19,Haba Verde Serrana,Kilogramo,1.0,0.93
2024-01-19,Hierba Buena,Atado,0.85,1.75
2024-01-19,Holantau/Organica,Kilogramo,1.0,21.25
2024-01-19,Huacatay,Atado,1.0,2.5
2024-01-19,Kion,Kilogramo,1.0,7.5
2024-01-19,Lechuga Americana,Docena,6.0,8.0
2024-01-19,Lechuga Criolla Seda,Docena,3.0,6.5
2024-01-19,Lechuga Romana Hidroponica,Docena,6.0,5.75
2024-01-19,Limon Sutil Bolsa,Bolsa,45.0,70.5
2024-01-19,Limon Sutil Cajon,Cajon,23.0,38.25
2024-01-19,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.25
2024-01-19,Maiz Morado,Kilogramo,1.0,3.33
2024-01-19,Manzana Cte/Para Agua,Kilogramo,1.0,1.4
2024-01-19,Maracuya,Kilogramo,1.0,1.3
2024-01-19,Nabo,Atado,1.0,2.38
2024-01-19,Olluco Largo,Kilogramo,1.0,4.33
2024-01-19,Pacchoy,Docena,6.0,37.5
2024-01-19,Pallar Verde Serrucho,Kilogramo,1.0,2.88
2024-01-19,Papa Amarilla,Kilogramo,1.0,2.6
2024-01-19,Papa Blanca,Kilogramo,1.0,0.91
2024-01-19,Papa Canchan,Kilogramo,1.0,1.11
2024-01-19,Papa Color,Kilogramo,1.0,1.16
2024-01-19,Papa Huamantanga,Kilogramo,1.0,1.88
2024-01-19,Papa Huayro,Kilogramo,1.0,2.1
2024-01-19,Papa Negra Andina,Kilogramo,1.0,1.16
2024-01-19,Papa Peruanita,Kilogramo,1.0,2.43
2024-01-19,Papa Unica 2/,Kilogramo,1.0,1.2
2024-01-19,Papa Yungay 1/,Kilogramo,1.0,0.91
2024-01-19,Pepinillo,Docena,6.0,8.25
2024-01-19,Perejil,Atado,1.0,1.78
2024-01-19,Pimiento Morron,Cajon,18.0,26.25
2024-01-19,Poro,Atado,2.6,3.63
2024-01-19,Rabanito,Atado,0.75,3.25
2024-01-19,Tomate,Cajon Chico,27.0,36.25
2024-01-19,Vainita Americana,Kilogramo,1.0,2.2
2024-01-19,Yuca Amarilla,Kilogramo,1.0,0.9
2024-01-19,Z:apallo Macre,Kilogramo,1.0,1.33
2024-01-19,Zanahoria,Saco Chico,65.0,30.5
2024-01-19,Zapallo Italiano,Docena,12.0,17.0
2024-01-19,Zapallo Loche,Unidad,1.5,12.5
2024-01-20,Acelga,Atado,1.0,4.2
2024-01-20,Aji Amarillo Seco,Kilogramo,1.0,13.38
2024-01-20,Aji Escabeche,Kilogramo,1.0,2.73
2024-01-20,Aji Montaña,Kilogramo,1.0,7.5
2024-01-20,Aji Panca,Kilogramo,1.0,11.5
2024-01-20,Aji Paprika,Kilogramo,1.0,14.5
2024-01-20,Aji Rocoto,Cajon,18.0,30.75
2024-01-20,Ajo Criollo O Napuri,Kilogramo,1.0,7.5
2024-01-20,Ajo Morado,Kilogramo,1.0,12.5
2024-01-20,Albahaca,Atado,0.65,2.38
2024-01-20,Alcachofa,Docena,4.0,17.5
2024-01-20,Apio,Atado,3.0,8.5
2024-01-20,Arveja Verde Americana,Kilogramo,1.0,4.83
2024-01-20,Arveja Verde Blanca Serrana,Kilogramo,1.0,4.65
2024-01-20,Berenjena,Docena,2.5,23.25
2024-01-20,Beterraga,Atado,0.75,1.25
2024-01-20,Brocoli,Kilogramo,1.0,2.38
2024-01-20,Caigua (Selva),Cajon,12.0,32.5
2024-01-20,Camote Amarillo,Kilogramo,1.0,0.61
2024-01-20,Camote Morado,Kilogramo,1.0,0.93
2024-01-20,Cebolla Cabeza Blanca,Kilogramo,1.0,2.33
2024-01-20,Cebolla Cabeza Roja,Kilogramo,1.0,0.93
2024-01-20,Cebolla China,Atado Grande,1.0,7.38
2024-01-20,Choclo (Tipo Cusco),Ciento,42.0,125.0
2024-01-20,Col China/Longapa,Docena,12.0,58.25
2024-01-20,Col Corazon,Docena,35.0,22.5
2024-01-20,Coliflor,Docena,35.0,23.25
2024-01-20,Culantro,Atado,1.5,3.0
2024-01-20,Esparrago,Paquete,0.5,3.0
2024-01-20,Espinaca,Kilogramo,1.0,2.33
2024-01-20,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-20,Frijol Verde Canario,Kilogramo,1.0,2.75
2024-01-20,Haba Verde Serrana,Kilogramo,1.0,0.93
2024-01-20,Hierba Buena,Atado,0.85,1.33
2024-01-20,Holantau/Organica,Kilogramo,1.0,21.25
2024-01-20,Huacatay,Atado,1.0,2.38
2024-01-20,Kion,Kilogramo,1.0,7.5
2024-01-20,Lechuga Americana,Docena,6.0,7.25
2024-01-20,Lechuga Criolla Seda,Docena,3.0,5.5
2024-01-20,Lechuga Romana Hidroponica,Docena,6.0,5.5
2024-01-20,Limon Sutil Bolsa,Bolsa,45.0,71.25
2024-01-20,Limon Sutil Cajon,Cajon,23.0,40.0
2024-01-20,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.5
2024-01-20,Maiz Morado,Kilogramo,1.0,3.93
2024-01-20,Manzana Cte/Para Agua,Kilogramo,1.0,1.3
2024-01-20,Maracuya,Kilogramo,1.0,1.38
2024-01-20,Nabo,Atado,1.0,2.63
2024-01-20,Olluco Largo,Kilogramo,1.0,4.75
2024-01-20,Pacchoy,Docena,6.0,37.0
2024-01-20,Pallar Verde Serrucho,Kilogramo,1.0,2.7
2024-01-20,Papa Amarilla,Kilogramo,1.0,2.93
2024-01-20,Papa Blanca,Kilogramo,1.0,1.03
2024-01-20,Papa Canchan,Kilogramo,1.0,1.18
2024-01-20,Papa Color,Kilogramo,1.0,1.17
2024-01-20,Papa Huamantanga,Kilogramo,1.0,1.88
2024-01-20,Papa Huayro,Kilogramo,1.0,1.95
2024-01-20,Papa Negra Andina,Kilogramo,1.0,1.15
2024-01-20,Papa Peruanita,Kilogramo,1.0,2.3
2024-01-20,Papa Unica,Kilogramo,1.0,1.16
2024-01-20,Papa Yungay,Kilogramo,1.0,1.03
2024-01-20,Pepinillo,Docena,6.0,8.75
2024-01-20,Perejil,Atado,1.0,2.25
2024-01-20,Pimiento Morron,Cajon,18.0,25.0
2024-01-20,Poro,Atado,2.6,2.63
2024-01-20,Rabanito,Atado,0.75,3.25
2024-01-20,Tomate,Cajon Chico,27.0,35.0
2024-01-20,Vainita Americana,Kilogramo,1.0,2.5
2024-01-20,Yuca Amarilla,Kilogramo,1.0,0.9
2024-01-20,Z:apallo Macre,Kilogramo,1.0,1.25
2024-01-20,Zanahoria,Saco Chico,65.0,26.25
2024-01-20,Zapallo Italiano,Docena,12.0,17.0
2024-01-20,Zapallo Loche,Unidad,1.5,13.5
2024-01-22,Acelga,Atado,1.0,3.25
2024-01-22,Aji Amarillo Seco,Kilogramo,1.0,13.75
2024-01-22,Aji Escabeche,Kilogramo,1.0,3.33
2024-01-22,Aji Montaña,Kilogramo,1.0,7.5
2024-01-22,Aji Panca,Kilogramo,1.0,11.63
2024-01-22,Aji Paprika,Kilogramo,1.0,14.75
2024-01-22,Aji Rocoto,Cajon,18.0,23.75
2024-01-22,Ajo Criollo O Napuri,Kilogramo,1.0,7.63
2024-01-22,Ajo Morado,Kilogramo,1.0,12.5
2024-01-22,Albahaca,Atado,0.65,2.25
2024-01-22,Alcachofa,Docena,4.0,18.5
2024-01-22,Apio,Atado,3.0,9.5
2024-01-22,Arveja Verde Americana,Kilogramo,1.0,4.88
2024-01-22,Arveja Verde Blanca Serrana,Kilogramo,1.0,4.68
2024-01-22,Berenjena,Docena,2.5,22.5
2024-01-22,Beterraga,Atado,0.75,1.38
2024-01-22,Brocoli,Kilogramo,1.0,2.0
2024-01-22,Caigua (Selva),Cajon,12.0,33.25
2024-01-22,Camote Amarillo,Kilogramo,1.0,0.63
2024-01-22,Camote Morado,Kilogramo,1.0,0.93
2024-01-22,Cebolla Cabeza Blanca,Kilogramo,1.0,2.4
2024-01-22,Cebolla Cabeza Roja,Kilogramo,1.0,0.95
2024-01-22,Cebolla China,Atado Grande,1.0,5.5
2024-01-22,Choclo (Tipo Cusco),Ciento,42.0,137.5
2024-01-22,Col China/Longapa,Docena,12.0,62.5
2024-01-22,Col Corazon,Docena,35.0,23.75
2024-01-22,Coliflor,Docena,35.0,22.5
2024-01-22,Culantro,Atado,1.5,3.38
2024-01-22,Esparrago,Paquete,0.5,3.5
2024-01-22,Espinaca,Kilogramo,1.0,2.2
2024-01-22,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-22,Frijol Verde Canario,Kilogramo,1.0,2.33
2024-01-22,Haba Verde Serrana,Kilogramo,1.0,0.93
2024-01-22,Hierba Buena,Atado,0.85,1.25
2024-01-22,Holantau/Organica,Kilogramo,1.0,20.0
2024-01-22,Huacatay,Atado,1.0,2.63
2024-01-22,Kion,Kilogramo,1.0,7.38
2024-01-22,Lechuga Americana,Docena,6.0,7.5
2024-01-22,Lechuga Criolla Seda,Docena,3.0,5.75
2024-01-22,Lechuga Romana Hidroponica,Docena,6.0,5.5
2024-01-22,Limon Sutil Bolsa,Bolsa,45.0,71.25
2024-01-22,Limon Sutil Cajon,Cajon,23.0,41.25
2024-01-22,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.25
2024-01-22,Maiz Morado,Kilogramo,1.0,3.88
2024-01-22,Manzana Cte/Para Agua,Kilogramo,1.0,1.28
2024-01-22,Maracuya,Kilogramo,1.0,1.58
2024-01-22,Nabo,Atado,1.0,2.63
2024-01-22,Olluco Largo,Kilogramo,1.0,4.88
2024-01-22,Pacchoy,Docena,6.0,42.5
2024-01-22,Pallar Verde Serrucho,Kilogramo,1.0,2.7
2024-01-22,Papa Amarilla,Kilogramo,1.0,3.08
2024-01-22,Papa Blanca,Kilogramo,1.0,1.05
2024-01-22,Papa Canchan,Kilogramo,1.0,1.19
2024-01-22,Papa Color,Kilogramo,1.0,1.18
2024-01-22,Papa Huamantanga,Kilogramo,1.0,1.93
2024-01-22,Papa Huayro,Kilogramo,1.0,1.95
2024-01-22,Papa Negra Andina,Kilogramo,1.0,1.16
2024-01-22,Papa Peruanita,Kilogramo,1.0,2.33
2024-01-22,Papa Unica 2/,Kilogramo,1.0,1.18
2024-01-22,Papa Yungay 1/,Kilogramo,1.0,1.05
2024-01-22,Pepinillo,Docena,6.0,9.25
2024-01-22,Perejil,Atado,1.0,2.38
2024-01-22,Pimiento Morron,Cajon,18.0,36.25
2024-01-22,Poro,Atado,2.6,2.38
2024-01-22,Rabanito,Atado,0.75,3.7
2024-01-22,Tomate,Cajon Chico,27.0,41.25
2024-01-22,Vainita Americana,Kilogramo,1.0,2.0
2024-01-22,Yuca Amarilla,Kilogramo,1.0,0.9
2024-01-22,Z:apallo Macre,Kilogramo,1.0,1.25
2024-01-22,Zanahoria,Saco Chico,65.0,27.5
2024-01-22,Zapallo Italiano,Docena,12.0,17.25
2024-01-22,Zapallo Loche,Unidad,1.5,12.0
2024-01-23,Acelga,Atado,1.0,3.33
2024-01-23,Aji Amarillo Seco,Kilogramo,1.0,13.63
2024-01-23,Aji Escabeche,Kilogramo,1.0,3.0
2024-01-23,Aji Montaña,Kilogramo,1.0,7.75
2024-01-23,Aji Panca,Kilogramo,1.0,11.63
2024-01-23,Aji Paprika,Kilogramo,1.0,14.5
2024-01-23,Aji Rocoto,Cajon,18.0,21.25
2024-01-23,Ajo Criollo O Napuri,Kilogramo,1.0,7.38
2024-01-23,Ajo Morado,Kilogramo,1.0,12.38
2024-01-23,Albahaca,Atado,0.65,2.63
2024-01-23,Alcachofa,Docena,4.0,17.5
2024-01-23,Apio,Atado,3.0,8.5
2024-01-23,Arveja Verde Americana,Kilogramo,1.0,4.43
2024-01-23,Arveja Verde Blanca Serrana,Kilogramo,1.0,4.2
2024-01-23,Berenjena,Docena,2.5,23.25
2024-01-23,Beterraga,Atado,0.75,1.33
2024-01-23,Brocoli,Kilogramo,1.0,2.0
2024-01-23,Caigua (Selva),Cajon,12.0,33.25
2024-01-23,Camote Amarillo,Kilogramo,1.0,0.48
2024-01-23,Camote Morado,Kilogramo,1.0,0.88
2024-01-23,Cebolla Cabeza Blanca,Kilogramo,1.0,2.38
2024-01-23,Cebolla Cabeza Roja,Kilogramo,1.0,0.98
2024-01-23,Cebolla China,Atado Grande,1.0,5.38
2024-01-23,Choclo (Tipo Cusco),Ciento,42.0,127.5
2024-01-23,Col China/Longapa,Docena,12.0,62.5
2024-01-23,Col Corazon,Docena,35.0,22.0
2024-01-23,Coliflor,Docena,35.0,23.5
2024-01-23,Culantro,Atado,1.5,3.38
2024-01-23,Esparrago,Paquete,0.5,3.38
2024-01-23,Espinaca,Kilogramo,1.0,2.25
2024-01-23,Frejolito Chino,Kilogramo,1.0,2.5
2024-01-23,Frijol Verde Canario,Kilogramo,1.0,2.33
2024-01-23,Haba Verde Serrana,Kilogramo,1.0,0.88
2024-01-23,Hierba Buena,Atado,0.85,1.25
2024-01-23,Holantau/Organica,Kilogramo,1.0,20.0
2024-01-23,Huacatay,Atado,1.0,2.75
2024-01-23,Kion,Kilogramo,1.0,7.38
2024-01-23,Lechuga Americana,Docena,6.0,8.5
2024-01-23,Lechuga Criolla Seda,Docena,3.0,6.25
2024-01-23,Lechuga Romana Hidroponica,Docena,6.0,5.75
2024-01-23,Limon Sutil Bolsa,Bolsa,45.0,61.25
2024-01-23,Limon Sutil Cajon,Cajon,23.0,36.25
2024-01-23,Maiz Marlo/Coronta De Maiz,Kilogramo,1.0,11.0
2024-01-23,Maiz Morado,Kilogramo,1.0,3.9
2024-01-23,Manzana Cte/Para Agua,Kilogramo,1.0,1.25
2024-01-23,Maracuya,Kilogramo,1.0,1.48
2024-01-23,Nabo,Atado,1.0,2.5
2024-01-23,Olluco Largo,Kilogramo,1.0,4.88
2024-01-23,Pacchoy,Docena,6.0,42.5
2024-01-23,Pallar Verde Serrucho,Kilogramo,1.0,2.7
2024-01-23,Papa Amarilla,Kilogramo,1.0,3.1
2024-01-23,Papa Blanca,Kilogramo,1.0,1.24
2024-01-23,Papa Canchan,Kilogramo,1.0,1.13
2024-01-23,Papa Color,Kilogramo,1.0,1.2
2024-01-23,Papa Huamantanga,Kilogramo,1.0,1.93
2024-01-23,Papa Huayro,Kilogramo,1.0,1.73
2024-01-23,Papa Negra Andina,Kilogramo,1.0,1.13
2024-01-23,Papa Peruanita,Kilogramo,1.0,2.33
2024-01-23,Papa Unica 2/,Kilogramo,1.0,1.28
2024-01-23,Papa Yungay 1/,Kilogramo,1.0,1.24
2024-01-23,Pepinillo,Docena,6.0,9.25
2024-01-23,Perejil,Atado,1.0,2.33
